account_id,customer_id,account_type,branch_city,opening_date,balance_inr,account_status,nominee_registered
ACC0000286,<CUSTOMER_ID>,Savings,Chandigarh,1/26/2023,19540.95,Active,Yes
ACC0000287,<CUSTOMER_ID>,Savings,Nagpur,1/20/2018,4851.4,Active,Yes
ACC0000288,<CUSTOMER_ID>,Current,Jaipur,1/14/2025,10948.26,Dormant,Yes
ACC0000289,<CUSTOMER_ID>,Salary,Delhi,6/2/2020,169435.5,Active,Yes
ACC0000290,<CUSTOMER_ID>,Savings,Bhopal,7/26/2022,3878.23,Active,Yes
ACC0000291,<CUSTOMER_ID>,Salary,Gurugram,10/9/2019,5250.47,Active,Yes
ACC0000292,<CUSTOMER_ID>,Salary,Pune,12/15/2019,38633.75,Active,No
ACC0000293,<CUSTOMER_ID>,Savings,Delhi,9/24/2017,1432.16,Active,Yes
ACC0000294,<CUSTOMER_ID>,Salary,Gurugram,12/23/2021,10610.8,Active,Yes
ACC0000295,<CUSTOMER_ID>,Savings,Jaipur,5/6/2022,568.53,Active,Yes
ACC0000296,<CUSTOMER_ID>,Premium Savings,Surat,10/23/2017,1776.76,Active,Yes
ACC0000297,<CUSTOMER_ID>,Salary,Kochi,3/15/2025,2188.38,Active,Yes
ACC0000298,<CUSTOMER_ID>,Savings,Bengaluru,5/30/2021,3089.75,Active,Yes
ACC0000299,<CUSTOMER_ID>,Current,Surat,11/24/2020,2055.1,Active,Yes
ACC0000300,<CUSTOMER_ID>,Savings,Jaipur,7/16/2026,10107.99,Active,Yes
ACC0000301,<CUSTOMER_ID>,Savings,Hyderabad,8/21/2017,37791.1,Active,Yes
ACC0000302,<CUSTOMER_ID>,Savings,Noida,1/21/2026,76341.03,Active,Yes
ACC0000303,<CUSTOMER_ID>,Salary,Lucknow,1/10/2018,2611.39,Active,Yes
ACC0000304,<CUSTOMER_ID>,Savings,Jaipur,11/7/2025,18056.66,Active,Yes
ACC0000305,<CUSTOMER_ID>,Savings,Nagpur,9/21/2024,30618.35,Active,Yes
ACC0000306,<CUSTOMER_ID>,Salary,Chennai,8/21/2025,9255.88,Active,Yes
ACC0000307,<CUSTOMER_ID>,Salary,Nashik,8/29/2018,17665.0,Active,No
ACC0000308,<CUSTOMER_ID>,Savings,Hyderabad,3/8/2023,13440.75,Active,Yes
ACC0000309,<CUSTOMER_ID>,Current,Surat,11/29/2025,13418.45,Active,No
ACC0000310,<CUSTOMER_ID>,Savings,Kolkata,7/14/2020,3603.64,Active,Yes
ACC0000311,<CUSTOMER_ID>,Salary,Jaipur,12/30/2021,903.86,Dormant,Yes
ACC0000312,<CUSTOMER_ID>,Current,Delhi,4/10/2020,5521.7,Active,Yes
ACC0000313,<CUSTOMER_ID>,Current,Delhi,6/24/2019,3485.76,Active,Yes
ACC0000314,<CUSTOMER_ID>,Premium Savings,Kochi,6/16/2022,5969.0,Active,No
ACC0000315,<CUSTOMER_ID>,Salary,Bhopal,7/16/2024,23332.36,Active,Yes
ACC0000316,<CUSTOMER_ID>,Savings,Hyderabad,6/15/2022,39310.34,Active,Yes
ACC0000317,<CUSTOMER_ID>,Salary,Nashik,3/18/2019,9564.41,Active,Yes
ACC0000318,<CUSTOMER_ID>,Premium Savings,Hyderabad,5/9/2020,2203.01,Active,Yes
ACC0000319,<CUSTOMER_ID>,Savings,Hyderabad,1/10/2021,5280.5,Active,Yes
ACC0000320,<CUSTOMER_ID>,Salary,Surat,3/4/2022,3464.7,Active,Yes
ACC0000321,<CUSTOMER_ID>,Savings,Nashik,2/2/2022,9286.86,Active,No
ACC0000322,<CUSTOMER_ID>,Savings,Chandigarh,8/16/2024,4849.21,Active,No
ACC0000323,<CUSTOMER_ID>,Current,Bengaluru,7/31/2021,21871.26,Active,Yes
ACC0000324,<CUSTOMER_ID>,Savings,Mumbai,9/7/2020,3188.32,Active,Yes
ACC0000325,<CUSTOMER_ID>,Savings,Pune,8/9/2019,89480.49,Active,No
ACC0000326,<CUSTOMER_ID>,Savings,Nagpur,9/19/2017,1604.23,Active,Yes
ACC0000327,<CUSTOMER_ID>,Salary,Hyderabad,10/24/2023,11342.23,Active,No
ACC0000328,<CUSTOMER_ID>,Current,Pune,3/21/2026,1378.02,Active,Yes
ACC0000329,<CUSTOMER_ID>,Salary,Indore,10/30/2020,25659.86,Active,No
ACC0000330,<CUSTOMER_ID>,Current,Delhi,6/18/2020,8531.93,Active,Yes
ACC0000331,<CUSTOMER_ID>,Savings,Delhi,11/29/2020,10161.17,Active,Yes
ACC0000332,<CUSTOMER_ID>,Savings,Noida,2/6/2018,3020.02,Active,No
ACC0000333,<CUSTOMER_ID>,Savings,Bhopal,4/16/2019,26756.87,Active,Yes
ACC0000334,<CUSTOMER_ID>,Savings,Noida,1/2/2019,16434.32,Active,No
ACC0000335,<CUSTOMER_ID>,Savings,Ahmedabad,10/17/2021,4447.26,Active,Yes
ACC0000336,<CUSTOMER_ID>,Salary,Chennai,6/3/2018,7956.84,Active,Yes
ACC0000337,<CUSTOMER_ID>,Current,Pune,7/9/2021,3043.14,Active,Yes
ACC0000338,<CUSTOMER_ID>,Salary,Surat,3/3/2022,2790.39,Active,Yes
ACC0000339,<CUSTOMER_ID>,Salary,Chandigarh,8/17/2023,4118.16,Active,Yes
ACC0000340,<CUSTOMER_ID>,Savings,Chandigarh,5/20/2026,5994.82,Dormant,Yes
ACC0000341,<CUSTOMER_ID>,Savings,Kochi,9/10/2020,8118.68,Active,No
ACC0000342,<CUSTOMER_ID>,Premium Savings,Delhi,1/18/2024,7717.48,Active,Yes
ACC0000343,<CUSTOMER_ID>,Savings,Mumbai,9/10/2018,3128.44,Active,Yes
ACC0000344,<CUSTOMER_ID>,Salary,Jaipur,5/30/2026,18675.08,Active,Yes
ACC0000345,<CUSTOMER_ID>,Current,Jaipur,3/5/2023,26861.79,Active,No
ACC0000346,<CUSTOMER_ID>,Salary,Nagpur,10/18/2023,22136.01,Active,Yes
ACC0000347,<CUSTOMER_ID>,Salary,Nagpur,6/17/2025,17620.67,Active,Yes
ACC0000348,<CUSTOMER_ID>,Savings,Noida,4/16/2023,516.56,Active,No
ACC0000349,<CUSTOMER_ID>,Premium Savings,Bhubaneswar,5/21/2018,2701.85,Active,No
ACC0000350,<CUSTOMER_ID>,Savings,Bhopal,10/26/2017,1576.19,Active,Yes
ACC0000351,<CUSTOMER_ID>,Current,Lucknow,4/22/2024,1152.96,Active,No
ACC0000352,<CUSTOMER_ID>,Savings,Surat,12/17/2024,28518.31,Active,Yes
ACC0000353,<CUSTOMER_ID>,Salary,Kochi,7/6/2018,52294.94,Active,No
ACC0000354,<CUSTOMER_ID>,Savings,Surat,10/18/2017,8170.84,Closed,Yes
ACC0000355,<CUSTOMER_ID>,Savings,Noida,12/28/2023,13608.68,Active,Yes
ACC0000356,<CUSTOMER_ID>,Savings,Bengaluru,12/27/2024,5457.71,Active,Yes
ACC0000357,<CUSTOMER_ID>,Premium Savings,Delhi,1/5/2022,29338.54,Active,Yes
ACC0000358,<CUSTOMER_ID>,Savings,Bhopal,4/6/2023,11026.2,Closed,Yes
ACC0000359,<CUSTOMER_ID>,Savings,Gurugram,12/21/2017,4566.21,Active,Yes
ACC0000360,<CUSTOMER_ID>,Current,Nashik,1/23/2020,15040.87,Active,Yes
ACC0000361,<CUSTOMER_ID>,Salary,Chennai,5/11/2026,6635.56,Active,Yes
ACC0000362,<CUSTOMER_ID>,Savings,Kolkata,3/16/2018,10048.14,Active,Yes
ACC0000363,<CUSTOMER_ID>,Savings,Lucknow,6/7/2021,17372.84,Active,Yes
ACC0000364,<CUSTOMER_ID>,Savings,Ahmedabad,1/3/2023,506951.58,Dormant,Yes
ACC0000365,<CUSTOMER_ID>,Savings,Bhopal,2/8/2025,57805.31,Active,Yes
ACC0000366,<CUSTOMER_ID>,Salary,Jaipur,7/15/2019,9556.9,Active,Yes
ACC0000367,<CUSTOMER_ID>,Savings,Bhopal,7/6/2024,2882.16,Active,No
ACC0000368,<CUSTOMER_ID>,Savings,Bhopal,11/1/2021,679.33,Active,Yes
ACC0000369,<CUSTOMER_ID>,Savings,Nashik,11/15/2023,33278.58,Active,Yes
ACC0000370,<CUSTOMER_ID>,Savings,Noida,11/25/2018,27772.55,Active,Yes
ACC0000371,<CUSTOMER_ID>,Savings,Surat,7/15/2024,4061.23,Active,Yes
ACC0000372,<CUSTOMER_ID>,Savings,Pune,8/19/2022,7358.8,Active,No
ACC0000373,<CUSTOMER_ID>,Current,Kolkata,8/8/2025,10186.32,Active,No
ACC0000374,<CUSTOMER_ID>,Savings,Chennai,10/31/2022,15575.83,Active,Yes
ACC0000375,<CUSTOMER_ID>,Current,Gurugram,8/12/2021,50008.97,Active,Yes
ACC0000376,<CUSTOMER_ID>,Savings,Delhi,3/6/2022,1932.63,Active,Yes
ACC0000377,<CUSTOMER_ID>,Savings,Kochi,2/6/2025,17000.84,Active,Yes
ACC0000378,<CUSTOMER_ID>,Savings,Jaipur,6/2/2019,10308.32,Active,Yes
ACC0000379,<CUSTOMER_ID>,Salary,Gurugram,9/6/2022,4623.24,Active,Yes
ACC0000380,<CUSTOMER_ID>,Salary,Bengaluru,12/13/2018,19675.05,Active,Yes
ACC0000381,<CUSTOMER_ID>,Savings,Kolkata,11/28/2020,7169.38,Active,Yes
ACC0000382,<CUSTOMER_ID>,Savings,Hyderabad,3/22/2025,7417.18,Active,No
ACC0000383,<CUSTOMER_ID>,Savings,Noida,12/31/2022,11443.41,Active,Yes
ACC0000384,<CUSTOMER_ID>,Savings,Nagpur,12/17/2020,4896.26,Active,Yes
ACC0000385,<CUSTOMER_ID>,Salary,Kolkata,1/21/2018,16644.5,Closed,Yes
ACC0000386,<CUSTOMER_ID>,Savings,Chennai,4/19/2021,5233.91,Active,Yes
ACC0000387,<CUSTOMER_ID>,Savings,Nagpur,4/14/2021,52008.23,Active,Yes
ACC0000388,<CUSTOMER_ID>,Current,Bhopal,1/2/2018,10416.72,Active,Yes
ACC0000389,<CUSTOMER_ID>,Savings,Bengaluru,4/28/2018,3877.54,Active,Yes
ACC0000390,<CUSTOMER_ID>,Salary,Chennai,4/20/2020,11380.47,Active,No
ACC0000391,<CUSTOMER_ID>,Current,Kolkata,11/19/2024,24063.48,Active,No
ACC0000392,<CUSTOMER_ID>,Savings,Lucknow,9/13/2018,1432.67,Active,Yes
ACC0000393,<CUSTOMER_ID>,Salary,Gurugram,11/15/2021,32655.34,Active,Yes
ACC0000394,<CUSTOMER_ID>,Savings,Gurugram,1/23/2023,11781.85,Active,No
ACC0000395,<CUSTOMER_ID>,Salary,Indore,4/5/2020,7836.87,Active,Yes
ACC0000396,<CUSTOMER_ID>,Salary,Noida,5/17/2018,3808.79,Active,Yes
ACC0000397,<CUSTOMER_ID>,Current,Jaipur,5/19/2023,11869.86,Active,Yes
ACC0000398,<CUSTOMER_ID>,Savings,Bengaluru,5/24/2022,3065.55,Active,Yes
ACC0000399,<CUSTOMER_ID>,Salary,Surat,11/22/2024,908.56,Dormant,Yes
ACC0000400,<CUSTOMER_ID>,Savings,Hyderabad,9/7/2022,3698.48,Active,Yes
ACC0000401,<CUSTOMER_ID>,Current,Ahmedabad,8/9/2025,6004.1,Active,Yes
ACC0000402,<CUSTOMER_ID>,Salary,Surat,2/1/2021,15906.09,Active,Yes
ACC0000403,<CUSTOMER_ID>,Savings,Kolkata,3/3/2020,6369.75,Active,Yes
ACC0000404,<CUSTOMER_ID>,Current,Kochi,4/19/2019,2299.39,Active,Yes
ACC0000405,<CUSTOMER_ID>,Premium Savings,Kolkata,4/6/2020,3915.84,Active,Yes
ACC0000406,<CUSTOMER_ID>,Savings,Kochi,4/10/2026,8289.16,Active,No
ACC0000407,<CUSTOMER_ID>,Savings,Bhopal,9/25/2020,16484.19,Active,Yes
ACC0000408,<CUSTOMER_ID>,Savings,Bhubaneswar,10/24/2023,19821.12,Closed,Yes
ACC0000409,<CUSTOMER_ID>,Premium Savings,Bengaluru,5/9/2018,1811.36,Active,Yes
ACC0000410,<CUSTOMER_ID>,Savings,Bhopal,5/5/2020,8572.13,Active,Yes
ACC0000411,<CUSTOMER_ID>,Savings,Bhubaneswar,3/22/2024,18979.08,Active,Yes
ACC0000412,<CUSTOMER_ID>,Salary,Noida,6/3/2020,3101.46,Active,Yes
ACC0000413,<CUSTOMER_ID>,Savings,Pune,4/13/2026,58702.74,Active,Yes
ACC0000414,<CUSTOMER_ID>,Premium Savings,Chandigarh,5/3/2026,4703.5,Active,Yes
ACC0000415,<CUSTOMER_ID>,Salary,Delhi,2/9/2020,24883.41,Active,Yes
ACC0000416,<CUSTOMER_ID>,Premium Savings,Chennai,2/17/2026,17331.58,Active,Yes
ACC0000417,<CUSTOMER_ID>,Savings,Jaipur,7/18/2022,3802.72,Active,Yes
ACC0000418,<CUSTOMER_ID>,Savings,Bhopal,8/26/2018,8248.55,Active,Yes
ACC0000419,<CUSTOMER_ID>,Savings,Delhi,11/18/2017,36335.54,Active,Yes
ACC0000420,<CUSTOMER_ID>,Savings,Indore,6/19/2022,4489.22,Active,Yes
ACC0000421,<CUSTOMER_ID>,Savings,Surat,6/18/2020,9847.81,Active,Yes
ACC0000422,<CUSTOMER_ID>,Premium Savings,Bengaluru,7/29/2018,1546.53,Active,No
ACC0000423,<CUSTOMER_ID>,Savings,Indore,3/24/2020,12034.65,Active,Yes
ACC0000424,<CUSTOMER_ID>,Salary,Bhubaneswar,11/19/2023,5192.76,Active,Yes
ACC0000425,<CUSTOMER_ID>,Salary,Nashik,9/3/2024,14418.22,Closed,Yes
ACC0000426,<CUSTOMER_ID>,Savings,Indore,12/3/2025,3200.9,Active,Yes
ACC0000427,<CUSTOMER_ID>,Savings,Nagpur,7/25/2018,11518.31,Active,Yes
ACC0000428,<CUSTOMER_ID>,Savings,Chandigarh,8/11/2021,5512.25,Active,No
ACC0000429,<CUSTOMER_ID>,Current,Bhubaneswar,7/14/2022,500.0,Active,Yes
ACC0000430,<CUSTOMER_ID>,Salary,Jaipur,11/21/2021,8925.35,Active,Yes
ACC0000431,<CUSTOMER_ID>,Savings,Kolkata,4/12/2021,32441.18,Active,Yes
ACC0000432,<CUSTOMER_ID>,Premium Savings,Noida,8/24/2019,2425.8,Active,Yes
ACC0000433,<CUSTOMER_ID>,Savings,Bhubaneswar,5/5/2026,3987.76,Active,Yes
ACC0000434,<CUSTOMER_ID>,Current,Ahmedabad,5/28/2024,34817.72,Active,Yes
ACC0000435,<CUSTOMER_ID>,Salary,Jaipur,10/2/2018,14944.98,Active,No
ACC0000436,<CUSTOMER_ID>,Savings,Ahmedabad,9/1/2017,5643.1,Active,Yes
ACC0000437,<CUSTOMER_ID>,Salary,Ahmedabad,12/29/2018,11218.72,Active,Yes
ACC0000438,<CUSTOMER_ID>,Savings,Hyderabad,12/27/2024,4071.48,Active,Yes
ACC0000439,<CUSTOMER_ID>,Premium Savings,Ahmedabad,10/3/2019,122837.5,Active,Yes
ACC0000440,<CUSTOMER_ID>,Savings,Mumbai,8/3/2019,21494.54,Active,No
ACC0000441,<CUSTOMER_ID>,Current,Nashik,3/29/2022,53087.04,Active,No
ACC0000442,<CUSTOMER_ID>,Salary,Bengaluru,4/4/2023,8965.19,Active,Yes
ACC0000443,<CUSTOMER_ID>,Current,Jaipur,9/29/2019,1995.76,Active,No
ACC0000444,<CUSTOMER_ID>,Savings,Gurugram,7/11/2023,14096.37,Dormant,Yes
ACC0000445,<CUSTOMER_ID>,Savings,Mumbai,1/23/2021,32229.05,Active,Yes
ACC0000446,<CUSTOMER_ID>,Savings,Indore,6/26/2024,33753.76,Active,Yes
ACC0000447,<CUSTOMER_ID>,Savings,Gurugram,7/3/2020,1265.94,Active,Yes
ACC0000448,<CUSTOMER_ID>,Current,Gurugram,1/26/2023,10224.74,Active,Yes
ACC0000449,<CUSTOMER_ID>,Salary,Ahmedabad,12/29/2023,1397.3,Active,Yes
ACC0000450,<CUSTOMER_ID>,Savings,Surat,12/22/2018,4253.54,Dormant,Yes
ACC0000451,<CUSTOMER_ID>,Premium Savings,Chandigarh,9/28/2017,15428.37,Active,Yes
ACC0000452,<CUSTOMER_ID>,Savings,Ahmedabad,8/25/2017,35049.78,Active,Yes
ACC0000453,<CUSTOMER_ID>,Savings,Lucknow,7/28/2024,10349.9,Active,Yes
ACC0000454,<CUSTOMER_ID>,Savings,Jaipur,10/18/2019,2292.69,Dormant,Yes
ACC0000455,<CUSTOMER_ID>,Savings,Pune,1/30/2025,15666.94,Active,Yes
ACC0000456,<CUSTOMER_ID>,Savings,Nashik,10/25/2025,3178.11,Active,Yes
ACC0000457,<CUSTOMER_ID>,Salary,Jaipur,12/3/2025,5874.91,Active,Yes
ACC0000458,<CUSTOMER_ID>,Savings,Ahmedabad,6/10/2021,8950.68,Active,No
ACC0000459,<CUSTOMER_ID>,Savings,Kolkata,4/25/2020,3878.33,Closed,Yes
ACC0000460,<CUSTOMER_ID>,Salary,Gurugram,12/16/2017,16319.17,Dormant,Yes
ACC0000461,<CUSTOMER_ID>,Premium Savings,Pune,1/28/2022,18540.34,Active,Yes
ACC0000462,<CUSTOMER_ID>,Premium Savings,Indore,12/20/2018,25109.58,Active,Yes
ACC0000463,<CUSTOMER_ID>,Salary,Bhubaneswar,12/25/2017,38865.63,Active,Yes
ACC0000464,<CUSTOMER_ID>,Savings,Ahmedabad,1/13/2019,6922.33,Active,Yes
ACC0000465,<CUSTOMER_ID>,Savings,Nashik,6/1/2020,2101.38,Active,Yes
ACC0000466,<CUSTOMER_ID>,Salary,Delhi,3/4/2024,2336.46,Active,Yes
ACC0000467,<CUSTOMER_ID>,Premium Savings,Gurugram,1/11/2023,54648.41,Active,Yes
ACC0000468,<CUSTOMER_ID>,Current,Lucknow,2/18/2026,47897.51,Active,Yes
ACC0000469,<CUSTOMER_ID>,Premium Savings,Indore,5/31/2019,35319.91,Active,Yes
ACC0000470,<CUSTOMER_ID>,Salary,Chandigarh,2/9/2022,4255.39,Active,Yes
ACC0000471,<CUSTOMER_ID>,Savings,Ahmedabad,10/18/2020,51891.73,Active,No
ACC0000472,<CUSTOMER_ID>,Savings,Surat,4/19/2026,6723.39,Active,Yes
ACC0000473,<CUSTOMER_ID>,Savings,Kolkata,12/13/2021,11818.06,Active,Yes
ACC0000474,<CUSTOMER_ID>,Savings,Ahmedabad,5/7/2022,20112.14,Active,Yes
ACC0000475,<CUSTOMER_ID>,Savings,Kolkata,2/25/2025,32446.2,Active,Yes
ACC0000476,<CUSTOMER_ID>,Savings,Surat,7/16/2024,14696.33,Active,Yes
ACC0000477,<CUSTOMER_ID>,Savings,Bengaluru,5/6/2026,36772.73,Active,Yes
ACC0000478,<CUSTOMER_ID>,Salary,Ahmedabad,12/1/2018,8222.36,Active,Yes
ACC0000479,<CUSTOMER_ID>,Savings,Bhubaneswar,4/20/2019,6482.36,Active,Yes
ACC0000480,<CUSTOMER_ID>,Savings,Indore,4/3/2025,5696.61,Active,Yes
ACC0000481,<CUSTOMER_ID>,Savings,Indore,8/27/2022,2288.59,Active,No
ACC0000482,<CUSTOMER_ID>,Savings,Lucknow,11/11/2017,500.0,Active,Yes
ACC0000483,<CUSTOMER_ID>,Savings,Nashik,1/20/2023,25477.92,Active,Yes
ACC0000484,<CUSTOMER_ID>,Salary,Hyderabad,7/1/2026,6263.37,Active,Yes
ACC0000485,<CUSTOMER_ID>,Salary,Delhi,6/15/2022,18351.36,Active,No
ACC0000486,<CUSTOMER_ID>,Savings,Nashik,3/28/2020,15648.14,Active,Yes
ACC0000487,<CUSTOMER_ID>,Savings,Chandigarh,1/29/2022,9642.2,Active,No
ACC0000488,<CUSTOMER_ID>,Current,Pune,4/2/2023,22900.91,Active,Yes
ACC0000489,<CUSTOMER_ID>,Savings,Bhubaneswar,10/12/2021,26335.05,Active,Yes
ACC0000490,<CUSTOMER_ID>,Salary,Surat,6/27/2018,2844.39,Active,Yes
ACC0000491,<CUSTOMER_ID>,Savings,Chennai,10/21/2023,43748.93,Active,Yes
ACC0000492,<CUSTOMER_ID>,Savings,Bhubaneswar,2/23/2021,20969.02,Dormant,Yes
ACC0000493,<CUSTOMER_ID>,Premium Savings,Ahmedabad,7/14/2018,3092.86,Active,Yes
ACC0000494,<CUSTOMER_ID>,Savings,Nagpur,8/25/2022,3967.37,Active,Yes
ACC0000495,<CUSTOMER_ID>,Savings,Chandigarh,7/7/2023,2064.92,Active,Yes
ACC0000496,<CUSTOMER_ID>,Savings,Bhubaneswar,6/14/2025,16164.77,Active,Yes
ACC0000497,<CUSTOMER_ID>,Savings,Lucknow,6/24/2023,6670.58,Active,Yes
ACC0000498,<CUSTOMER_ID>,Salary,Jaipur,9/3/2025,522.08,Active,No
ACC0000499,<CUSTOMER_ID>,Salary,Bhubaneswar,2/13/2025,4403.97,Active,Yes
ACC0000500,<CUSTOMER_ID>,Savings,Surat,3/20/2021,5329.4,Active,Yes
ACC0000501,<CUSTOMER_ID>,Savings,Lucknow,4/29/2022,9101.92,Active,Yes
ACC0000502,<CUSTOMER_ID>,Savings,Nagpur,6/5/2026,1490.56,Active,Yes
ACC0000503,<CUSTOMER_ID>,Savings,Nagpur,2/27/2019,9212.5,Active,Yes
ACC0000504,<CUSTOMER_ID>,Current,Bhubaneswar,5/31/2023,42226.67,Active,No
ACC0000505,<CUSTOMER_ID>,Salary,Bhubaneswar,3/17/2018,9953.79,Active,Yes
ACC0000506,<CUSTOMER_ID>,Savings,Gurugram,5/24/2021,15496.88,Active,Yes
ACC0000507,<CUSTOMER_ID>,Premium Savings,Kolkata,2/1/2026,45239.34,Active,Yes
ACC0000508,<CUSTOMER_ID>,Savings,Lucknow,1/25/2021,7302.72,Active,Yes
ACC0000509,<CUSTOMER_ID>,Salary,Noida,9/21/2017,7048.04,Active,Yes
ACC0000510,<CUSTOMER_ID>,Savings,Kochi,7/17/2024,11841.17,Active,No
ACC0000511,<CUSTOMER_ID>,Premium Savings,Hyderabad,8/26/2025,3061.5,Dormant,Yes
ACC0000512,<CUSTOMER_ID>,Salary,Hyderabad,3/31/2025,3774.35,Active,Yes
ACC0000513,<CUSTOMER_ID>,Savings,Gurugram,2/12/2022,859.95,Active,Yes
ACC0000514,<CUSTOMER_ID>,Savings,Bhopal,9/26/2025,100426.34,Active,Yes
ACC0000515,<CUSTOMER_ID>,Salary,Nashik,3/2/2018,20206.76,Active,Yes
ACC0000516,<CUSTOMER_ID>,Salary,Lucknow,9/22/2025,2858.17,Active,Yes
ACC0000517,<CUSTOMER_ID>,Current,Gurugram,12/15/2021,24990.3,Active,Yes
ACC0000518,<CUSTOMER_ID>,Savings,Mumbai,1/7/2018,3331.4,Active,Yes
ACC0000519,<CUSTOMER_ID>,Savings,Chennai,2/11/2024,8732.97,Active,No
ACC0000520,<CUSTOMER_ID>,Savings,Chandigarh,1/23/2019,8684.4,Active,Yes
ACC0000521,<CUSTOMER_ID>,Savings,Noida,2/20/2019,4960.23,Active,Yes
ACC0000522,<CUSTOMER_ID>,Salary,Noida,8/15/2023,3313.92,Active,No
ACC0000523,<CUSTOMER_ID>,Savings,Ahmedabad,12/24/2020,30619.81,Active,Yes
ACC0000524,<CUSTOMER_ID>,Salary,Gurugram,2/10/2022,8892.34,Active,Yes
ACC0000525,<CUSTOMER_ID>,Current,Ahmedabad,10/22/2017,51540.66,Active,Yes
ACC0000526,<CUSTOMER_ID>,Savings,Gurugram,6/28/2022,2578.47,Active,Yes
ACC0000527,<CUSTOMER_ID>,Savings,Surat,4/9/2018,4816.98,Active,Yes
ACC0000528,<CUSTOMER_ID>,Savings,Bhopal,8/17/2021,7705.97,Active,Yes
ACC0000529,<CUSTOMER_ID>,Savings,Chennai,10/20/2018,27269.71,Active,Yes
ACC0000530,<CUSTOMER_ID>,Savings,Gurugram,4/4/2023,3401.14,Active,Yes
ACC0000531,<CUSTOMER_ID>,Premium Savings,Chennai,7/3/2018,15190.44,Active,Yes
ACC0000532,<CUSTOMER_ID>,Premium Savings,Gurugram,1/28/2023,11815.99,Active,Yes
ACC0000533,<CUSTOMER_ID>,Savings,Lucknow,8/23/2024,38998.95,Active,Yes
ACC0000534,<CUSTOMER_ID>,Savings,Chennai,7/2/2026,14013.41,Active,Yes
ACC0000535,<CUSTOMER_ID>,Savings,Pune,7/26/2021,1123.32,Active,Yes
ACC0000536,<CUSTOMER_ID>,Premium Savings,Bhopal,7/18/2019,2656.31,Active,Yes
ACC0000537,<CUSTOMER_ID>,Savings,Bengaluru,12/20/2017,2808.49,Active,Yes
ACC0000538,<CUSTOMER_ID>,Premium Savings,Chennai,2/26/2018,4925.88,Active,Yes
ACC0000539,<CUSTOMER_ID>,Savings,Nagpur,7/2/2019,34781.27,Active,Yes
ACC0000540,<CUSTOMER_ID>,Salary,Noida,8/9/2022,6052.9,Active,Yes
ACC0000541,<CUSTOMER_ID>,Salary,Pune,8/21/2017,8416.8,Active,Yes
ACC0000542,<CUSTOMER_ID>,Current,Surat,6/29/2022,6326.81,Active,Yes
ACC0000543,<CUSTOMER_ID>,Savings,Nagpur,3/20/2025,14657.76,Active,Yes
ACC0000544,<CUSTOMER_ID>,Premium Savings,Jaipur,7/12/2025,3662.74,Active,Yes
ACC0000545,<CUSTOMER_ID>,Savings,Bhopal,12/1/2019,6716.63,Active,No
ACC0000546,<CUSTOMER_ID>,Salary,Pune,9/26/2025,6627.81,Closed,Yes
ACC0000547,<CUSTOMER_ID>,Salary,Ahmedabad,6/8/2026,7495.0,Active,Yes
ACC0000548,<CUSTOMER_ID>,Salary,Kochi,7/15/2022,4348.69,Active,Yes
ACC0000549,<CUSTOMER_ID>,Salary,Gurugram,12/30/2017,1865.86,Active,Yes
ACC0000550,<CUSTOMER_ID>,Premium Savings,Mumbai,12/11/2024,22604.57,Active,Yes
ACC0000551,<CUSTOMER_ID>,Savings,Chennai,1/26/2026,7129.2,Active,Yes
ACC0000552,<CUSTOMER_ID>,Savings,Mumbai,8/22/2025,28039.33,Active,Yes
ACC0000553,<CUSTOMER_ID>,Premium Savings,Jaipur,5/20/2022,13731.09,Active,Yes
ACC0000554,<CUSTOMER_ID>,Salary,Noida,4/28/2019,14273.22,Active,Yes
ACC0000555,<CUSTOMER_ID>,Premium Savings,Hyderabad,5/1/2021,28105.96,Active,Yes
ACC0000556,<CUSTOMER_ID>,Current,Bhopal,9/24/2024,141166.65,Active,Yes
ACC0000557,<CUSTOMER_ID>,Current,Hyderabad,6/6/2022,33999.61,Active,Yes
ACC0000558,<CUSTOMER_ID>,Savings,Bengaluru,10/28/2025,21483.43,Active,Yes
ACC0000559,<CUSTOMER_ID>,Savings,Nashik,9/13/2021,11176.13,Active,No
ACC0000560,<CUSTOMER_ID>,Savings,Nashik,3/12/2024,32360.61,Active,Yes
ACC0000561,<CUSTOMER_ID>,Salary,Surat,10/24/2018,3564.65,Active,Yes
ACC0000562,<CUSTOMER_ID>,Premium Savings,Kochi,2/18/2018,15417.03,Active,Yes
ACC0000563,<CUSTOMER_ID>,Savings,Surat,6/30/2018,33022.11,Active,Yes
ACC0000564,<CUSTOMER_ID>,Savings,Kolkata,3/24/2018,23100.95,Active,Yes
ACC0000565,<CUSTOMER_ID>,Current,Bhubaneswar,7/10/2026,7451.64,Active,No
ACC0000566,<CUSTOMER_ID>,Current,Ahmedabad,10/5/2023,13372.77,Active,Yes
ACC0000567,<CUSTOMER_ID>,Savings,Hyderabad,5/20/2021,5641.65,Active,Yes
ACC0000568,<CUSTOMER_ID>,Savings,Mumbai,5/20/2021,3480.56,Active,No
ACC0000569,<CUSTOMER_ID>,Salary,Bhubaneswar,2/11/2024,39969.53,Active,Yes
ACC0000570,<CUSTOMER_ID>,Savings,Bengaluru,4/7/2020,5025.89,Active,Yes
ACC0000571,<CUSTOMER_ID>,Savings,Noida,6/19/2020,4979.33,Active,No
